Time, Proposition, State,action,reward,visualization,subtask
The quote-and-quote developed world checks in a lot more,,00:22:42,(Question+geo-0-1),pan,0.0,geo-0-1,1
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+undefined),clear,0.0,undefined,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+undefined),clear,0.0,undefined,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+undefined),clear,0.0,undefined,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+undefined),clear,0.0,undefined,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
